6989,"32"" ANGEL PITCHER - PLUMBED   ",378
6990,"24"" FLORENTINE URN            ",333
6991,SMALL DART URN                ,108
6992,"14"" TUXEDO PLANTER            ",215
6993,"14"" DELLAROBIA ROUND PLANTER  ",290
6994,"14"" SQUARE DELLAROBIA PLANTER ",290
6995,"32"" EGG & DART FLUTED URN     ",715
6997,SMALL ROW BOAT PLANTER        ,178
6998,LARGE ROW BOAT PLANTER        ,290
6999,ROUND LIMONE PLANTER          ,108
7010,"9"" DOLL SITTING               ",63
7015,"9"" DOLL RECLINING             ",63
7020,SMALL MERMAID - PLUMBED       ,98
7035,SMALL GIRL & BOY UNDER OPEN UM,93
7050,SMALL GIRL WITH UMBRELLA      ,93
7055,"18"" SMALL SITTING GIRL        ",133
7065,SMALL SLEEPING NYMPH          ,155
7075,BOY RIDING DOLPHIN - PLUMBED  ,148
7080,BOY OVERLOOKING WATERFALL -PLB,210
7090,WINTER - FOUR SEASON          ,203
7095,SPRING - FOUR SEASON          ,203
7105,SUMMER - FOUR SEASON          ,203
7110,FALL - FOUR SEASON            ,203
7128,PLAYING CHILD - PLUMBED       ,333
7130,BELGIUM BOY - PLUMBED         ,180
7135,SMALL GIRL AND BOY UNDER UMBRE,265
7145,GIRL HOLDING URN - PLUMBED    ,193
7170,LARGE GIRL & BOY UNDER UMBRELL,503
7174,BUSTER                        ,123
7175,BASHFUL GIRL                  ,123
7180,CHERUB RIDING SEAHORSE - PLMB ,143
7190,KNEELING NUDE                 ,165
7205,LARGE GIRL HOLDING JUG        ,315
7230,FLOWER NYMPH - PLUMBED        ,703
7235,"42"" ROMAN LADY - PLUMBED      ",333
7297,"22"" NEPTUNE - PLUMBED PAGE 88 ",205
7450,LARGE MERMAID - PLUMBED       ,490
7455,SMALL NEPTUNE - PLUMBED       ,355
7460,LARGE GRECIAN LADY - PLUMBED  ,703
7465,"47"" DAVID                     ",540
7470,"41"" VENUS                     ",360
7475,LARGE NEPTUNE - PLUMBED       ,1595
7480,VENUS OF THE SEA              ,1555
7490,APOLLO                        ,1555
7495,BACCHUS                       ,1555
7505,DEMETER                       ,1555
7535,VENUS OF CANOVA               ,275
7540,SIT ORIENTAL WOMAN-PLUMB-PG144,220
7545,LADY BY THE WELL - PLUMBED    ,220
7555,DOVES OF LOVE - PAGE 107      ,245
7556,NESTING BIRDS - PAGE 108      ,235
7565,PAN - PLUMBED                 ,153
7570,LADY OF THE ARBOR - PLUMBED   ,275
7571,WATERLILY FROG - PLUMBED      ,88
7574,SMALL STANDING CARP - PLUMBED ,80
7575,SHY ONE                       ,165
7576,SMALL CURLING CARP - PLUMBED  ,70
7580,STANDING CHERUB W SHELL - PLUM,653
7583,"21"" SM GIRL WITH JUG - PLUMBED",148
7585,OBELISK WITH PEDESTAL         ,1005
7587,BENJAMIN OF THE GARDEN        ,178
7588,SMALL READING CHILD           ,140
7589,DEBORAH OF THE GARDEN         ,178
7590,"18"" CHERUB ON URN - FINIAL    ",153
7591,"34"" CHERUB WITH ARROWS        ",455
7592,"35"" CHERUB STANDING           ",425
7593,CHILDREN READING              ,230
7594,"FINIAL - 53"" CLASSICO CHERUB  ",270
7595,GENTLE FLIGHT                 ,268
7600,LARGE CHERUB WITH FROG - PLUMB,210
7610,GARDEN GIRL                   ,360
7615,BOY WITH BOOT - PLUMBED       ,280
7625,"36"" BASHFUL GIRL              ",360
7630,"38"" BUSTER                    ",360
7635,SMALL MERMAID - PLUMBED       ,78
7640,"32"" FARMER BOY                ",355
7645,ENGLISH LAD                   ,263
7650,PETITE SITTING GIRL           ,190
7655,COUNTRY HARVEST GIRL          ,245
7660,"27"" STANDING COURTING COUPLE  ",223
7665,"21"" SEATED COURTING COUPLE    ",203
7666,ENGLISH LAD HOLDING GAZING GLO,310
7670,SMALL STANDING CHERUB W SHELL ,288
7675,"25"" GIRL WITH WATERING CAN    ",210
7680,"26"" BOY WITH FLOWER CART      ",203
7685,"29"" BOY WITH ROSES            ",230
7690,"24"" STANDING FAIRY            ",135
7695,"24"" KNEELING FAIRY WITH GLOBE ",235
7700,"SEEDLINGS 25"" RECLINING GIRL  ",170
7705,"36"" BATHING WOMAN             ",300
7710,SEEDLINGS GIRL READING        ,180
7715,SEEDLINGS GIRL WITH KITTEN    ,180
7720,"SEEDLINGS 31"" SCHOOL BOY      ",253
7725,"SEEDLINGS 22"" RECLINING BOY   ",170
7730,"SEEDLINGS 16"" SITTING BOY     ",170
7735,CHERUBS ON VINE SPHERE - PLMBD,290
7736,"25""STERLINGWOODS PIXIE & MUSHR",250
7737,"24""STERLINGWOODS PIXIE & SNAIL",250
7738,"32""STERLINGWOODS PIXIE & FAWN ",258
7739,"32""STERLINGWOODS PIXIE & BARRL",258
7740,"15"" TULIP FAIRY               ",93
7741,"19"" PEACE SIGN                ",110
7742,"19"" DOVE SIGN                 ",110
7743,"19"" SMILE FACE                ",110
7745,"SEEDLINGS 21"" GIRL WITH APRON ",170
7750,"SEEDLINGS 21"" BOY WITH BASKET ",170
7755,"13"" LYING ROSE FAIRY          ",93
7760,"19"" STANDING POPPY FAIRY      ",93
7765,"15"" SITTING IRIS FAIRY        ",93
7771,"26"" RAINY DAY CHILDREN        ",298
7772,"40"" YANKEE SOLDIER            ",383
7773,GEORGEANN                     ,213
7780,"39"" HEBE - PLUMBED            ",333
7781,"42"" CONFEDERATE SOLDIER       ",383
7782,"42"" US ARMEDFORCES-ARMY WOMAN ",383
7783,SOUTHWEST LIVIN GUY           ,383
7784,SOUTHWEST LIVIN GAL           ,383
7785,"41"" UNCLE SAM                 ",383
7786,LAW ENFORCEMENT OFFICER       ,383
7787,CHERUB WITH HARP              ,455
7788,RIBBON DANCER                 ,303
7789,RIBBON DANCER ARCHED          ,303
7790,"35"" NOSTALGIC GOLFER - MAN    ",268
7791,"41"" US ARMED FORCES - NAVY    ",383
7792,"37"" NOSTALGIC GOLFER - WOMAN  ",268
7793,"41"" US ARMED FORCES - ARMY    ",383
7794,"33"" ROMA CHERUB - RIGHT       ",508
7795,"SEEDLINGS 16"" BOY SLEEPING    ",180
7796,"33"" ROMA CHERUB - LEFT        ",508
7797,"22"" VENUS OF THE SEA - PLUMBED",193
7798,"33"" DANCE IN THE GARDEN       ",323
7799,"41"" US ARMED FORCES - MARINES ",383
7800,"63"" HEBE - PLUMBED            ",1595
7801,"41"" US ARMED FORCES -AIR FORCE",383
7802,"41"" US ARMED FORCES - PILOT   ",383
7803,GARDEN LOVE                   ,425
7804,ETERNAL GARDEN LOOP           ,323
7805,CHERUB - LEFT - PAGE 139      ,485
7806,GARDEN GRACE                  ,223
7807,A GARDEN OF NIGHT & DAY       ,323
7808,"33"" PETAL POINT               ",333
7809,"33"" FIREFIGHTER AND BABY      ",310
7810,CHERUB - RIGHT - PAGE 139     ,485
7811,LAW ENFORCEMENT AND K9        ,258
7812,"43"" MINER WITH LANTERN        ",425
7813,RAINY DAY GOLFER - PLUMBED    ,305
7814,"29"" GARDEN GLOW               ",248
7815,"60"" FOUR SEASON - WINTER      ",1595
7816,"19"" RIBBON OF TRIBUTE         ",68
7817,WAVE WISHER                   ,275
7818,STERLING WOODS - NAP TIME     ,168
7819,GARDEN GOOB - MAN             ,303
7820,"60"" FOUR SEASON - SPRING      ",1595
7821,GARDEN GOOB - WOMAN           ,270
7822,STERLING WOODS - DROG         ,123
7823,"34"" GUITAR - PLUMBED          ",300
7824,"30"" SAN MARCO PELICAN         ",258
7825,"60"" FOUR SEASON - FALL        ",1595
7826,"33"" SAXOPHONE - PLUMBED       ",300
7827,"27"" US ARMED FORCES - ARMY    ",150
7829,"27"" US ARMED FORCES -AIR FORCE",150
7830,"60"" FOUR SEASON - SUMMER      ",1595
7832,"27"" US ARMED FORCES - MARINES ",150
7834,"27"" US ARMED FORCES - NAVY    ",150
7835,"60"" APOLLO THE HUNTER         ",1595
7836,"27""US ARMED FORCES-COAST GUARD",150
7837,"66"" KATINA & PITCHER (PLUMBED)",1665
7840,"37"" CHERUB AND SHELLS         ",715
7841,"30"" SITTING MERMAID           ",525
7845,SEEDLINGS GIRL HLDNG FROG-PLUM,205
7850,SEEDLINGS BOY WITH BOOTS-PLUMB,175
7860,"60"" DIANA THE HUNTRESS        ",1595
7865,"26"" GIRL WITH FLOWER CART     ",203
7870,"SEEDLINGS-33"" BOY WITH BASKET ",283
7875,"SEEDLINGS-31""GIRL WITH BASKET ",283
7880,"25"" SAND CASTLE FTN TOP-PLUMBD",255
7885,"19"" MERMAID W/FISH-PLMBD-PG117",193
7890,"65"" VENUS OF THE SEA          ",1898
7895,"66"" NEPTUNE - PLUMBED         ",1898
7900,"34"" DUTCH BOY AND GIRL PLANTER",405
7905,"21"" PEACEFUL BOY              ",85
7910,"20"" PEACEFUL GIRL             ",85
7915,ANGEL RIDING FISH - PLUMBED   ,218
7920,"19""CHERB HLDNG FISH W SEA(PLUM",210
7922,"19"" DOUBLE FISH & CHERUB - PLU",210
7923,"31"" WOODLAND FLUTE - PLUMBED  ",268
7924,"35"" ROMAN BOY WITH PLANTER    ",355
7925,ANGEL RIDING SEAHORSE - PLUMBE,210
7926,"35"" ROMAN GIRL WITH PLANTER   ",355
7928,"41"" FIREFIGHTER WITH AXE      ",383
7929,"36"" FIREFIGHTER-HOSEMAN-PLUMBD",383
7930,"21"" FIELD GOAL HOLDER         ",235
7931,"18"" SMALL SITTING BOY         ",133
7932,"36"" SOFTBALL OUTFIELDER - GIRL",235
7933,"16"" FISH QUARTET-PLUMBED-PG108",270
7934,"29"" TENNIS PLAYER - GIRL      ",235
7935,"29"" RUNNING BACK              ",235
7940,"30"" QUARTERBACK               ",235
7945,"27"" BASKETBALL PLAYER - GIRL  ",235
7950,"37"" BASKETBALL PLAYER - BOY   ",235
7955,"30"" BASEBALL BATTER - BOY     ",235
7960,"29"" SOCCER PLAYER - BOY       ",235
7965,"31"" SKATEBOARDER - BOY        ",235
7970,"29"" BASEBALL PITCHER - BOY    ",235
7971,"31"" MARTIAL ARTS - BOY        ",235
7972,"21"" BASEBALL CATCHER - BOY    ",235
7973,"30"" FIELD HOCKEY - GIRL       ",235
7974,"30"" MARTIAL ARTS - GIRL       ",235
7975,"25"" HOCKEY PLAYER - BOY       ",235
7976,"26"" BASEBALL INFIELDER - BOY  ",235
7980,"32"" SOCCER PLAYER - GIRL      ",235
7985,"30"" GOLFER - GIRL             ",235
7990,"30"" GOLFER - BOY              ",235
7995,"30"" SOFTBALL BATTER - GIRL    ",235
7997,"32"" CHEERLEADER               ",235
8001,LARGE SQUARE PEDESTAL         ,563
8005,"19"" THIN FLUTED PEDESTAL      ",128
8015,COLONIAL PEDESTAL             ,248
8030,"17"" FANCY PEDESTAL            ",148
8035,CHERUB PEDESTAL               ,148
8040,ROUND DISC PEDESTAL           ,68
8045,FLUTED GLOBE HOLDER           ,140
8047,ONE PC FLUTED URN & PEDESTAL  ,148
8050,SWIRLED GLOBE HOLDER          ,178
8110,SMALL SQUARE PEDESTAL         ,105
8115,MEDIUM SQUARE PEDESTAL        ,148
8120,LARGE RECTANGULAR PEDESTAL    ,420
8135,LARGE VINE PEDESTAL           ,300
8145,"24"" OCT FLUTED PEDESTAL       ",148
8150,"16"" FERN LEAF PEDESTAL        ",225
8155,SMALL ROMAN PEDESTAL          ,225
8170,"30"" SQUARE PEDESTAL           ",330
8173,"34"" STACKED PEDESTAL          ",230
8174,"43"" ROMAN PEDESTAL            ",195
8175,SMALL LOG PEDESTAL (FOR SMALL ,53
8176,"32"" RIBBED GLOBE HOLDER       ",165
8177,"4"" BIRD BATH GLOBE HOLDER     ",53
8178,"6"" FLORAL GLOBE HOLDER        ",63
8179,"26"" RIBBED GLOBE HOLDER       ",140
8181,"23"" STACKED PEDESTAL          ",158
8182,PEDESTAL - PAGE 113           ,165
8184,"14"" STACKED PEDESTAL          ",128
8186,"27.5"" ROMAN PEDESTAL          ",148
8187,"20"" FANCY SQUARE PEDESTAL     ",563
8188,"19.5"" ROMAN PEDESTAL          ",113
8190,EXTRA LARGE SQUARE PEDESTAL   ,1140
8191,"17"" ROUND BEADED PEDESTAL     ",480
8192,"23"" ROUND GARLAND PEDESTAL    ",533
8193,"28"" SQUARE EGG & DART PEDESTAL",533
8194,"26"" SQUARE PEDESTAL           ",405
8200,"16"" LOG PEDESTAL WITH STUMPS  ",128
8205,"28"" FLORENTINE PEDESTAL       ",445
8208,"36"" CIRCULAR GROUND PREP      ",223
8209,"30"" CIRCULAR GROUND PREP      ",183
8210,"30"" ROMAN SWIRL PEDESTAL      ",148
8211,"24"" CIRCULAR GROUND PREP      ",133
8213,"54"" CIRCULAR GROUND PREP      ",660
8215,"41"" ROMAN SWIRL PEDESTAL      ",195
8220,ROMAN BEAD PEDESTAL           ,143
8230,"24"" ROMAN BEAD PEDESTAL       ",153
8240,"28"" SQUARE PANELED PEDESTAL   ",268
8245,SAIL AWAY PEDESTAL            ,393
8250,CONTEMPORARY CURVE PEDESTAL   ,258
8255,CONTEMPORARY VASE PEDESTAL    ,258
8265,"12"" CLASSIC REC PEDESTAL      ",183
8270,"26"" CLASSIC REC PEDESTAL      ",333
8275,GRANDESSA PEDESTAL            ,1475
8285,"18"" GRANDESSA PEDESTAL        ",583
8295,"16"" GRANDESSA PEDESTAL        ",353
8300,"44"" CONTEMPORARY VASE PEDESTAL",400
8305,"44"" CONTEMPORARY CURVED PEDSTL",400
8310,"16"" BEL AIR PEDESTAL          ",180
8533,PUMP COVER - PAGE 72          ,63
8645,"13"" PUMPHOUSE WITH PLUG       ",180
8711,"7"" PUMPHOUSE WITH PLUG        ",73
8712,"10"" PUMPHOUSE WITH PLUG       ",123
8713,12' PUMPHOUSE WITH PLUG       ,378
8717,"8"" PUMPHOUSE WITH PLUG        ",225
8727,"19"" SQUARE PUMPHOUSE WITH PLUG",248
8729,"12"" SQUARE PUMPHOUSE WITH PLUG",225
8732,"27"" SQUARE PUMPHOUSE WITH PLUG",280
8775,"6"" SQUARE PUMPHOUSE WITH PLUG ",190
8780,"6"" ROUND PUMPHOUSE WITH PLUG  ",190
8980,"10"" SQUARE PUMPHOUSE W PLUG   ",230
9010,VINE BIRD BATH                ,128
9011,ONE PIECE HUMMINGBIRD BIRDBATH,148
9012,ONE PIECE WICKER BIRD BATH    ,148
9013,FREE FORM NATURE BIRD BATH    ,188
9015,PLAIN AND SIMPLE BIRD BATH    ,175
9020,ONE PIECE LILAC BIRD BATH     ,148
9030,ONE PIECE ROSE BIRD BATH      ,148
9035,ONE PIECE IVY BIRD BATH       ,148
9050,DAHLIA BIRD BATH              ,188
9065,PEBBLE BIRD BATH              ,168
9080,MODERN SCROLL BIRD BATH       ,168
9100,ORIENTAL BIRD BATH            ,203
9110,ROSE BIRD BATH                ,168
9115,LEAF                          ,63
9120,GRAPE LEAF BIRD BATH          ,168
9125,WOODSCAPE BIRD BATH           ,168
9135,TWISTED WOODSCAPE BIRD BATH   ,170
9145,SHELL                         ,63
9150,DOUBLE WOODSCAPE BIRD BATH    ,333
9155,WILD FLOWER BIRD BATH         ,168
9165,ONE PIECE ROUND VINE BIRD BATH,148
9180,ONE PIECE SUNFLOWER BIRD BATH ,148
9185,ONE PIECE DAISY BIRD BATH     ,148
9190,DAISY BIRD BATH W/SCALLOP TOP ,168
9220,LANE BIRD BATH                ,168
9235,TREE STUMP BIRD BATH          ,168
9265,BEAR BIRD BATH                ,188
9266,"25"" BIRCHWOOD BIRD BATH       ",218
9267,"19"" TREE STUMP BIRD BATH      ",143
9269,ONE PIECE ZINNIA BIRD BATH    ,148
9270,"31"" PINEAPPLE LEAVES BIRD BATH",313
9280,SCROLL BIRD BATH              ,168
9281,LARGE VINE BIRD BATH          ,148
9295,SCROLL BIRD BATH W/SCALLOP TOP,178
9325,SCROLL BIRD BATH W/TULIP TOP  ,168
9340,ROMAN BIRD BATH               ,168
9365,FESTOONED BIRD BATH           ,220
9410,SEA HORSE BIRD BATH           ,313
9467,FLOWER TOP BIRD BATH          ,168
9485,EXTRA LARGE DONKEY CART       ,540
9491,LILY PAD BIRD BATH            ,280
9492,DAISY BIRD BATH               ,168
9493,PLANTATION BIRD BATH          ,280
9494,SMALL PLANTATION BIRD BATH    ,148
9496,DEEP DISH LANE BIRD BATH      ,168
9498,ONE PIECE LILY PAD BIRD BATH  ,148
9499,ONE PIECE CHERUB BIRD BATH    ,148
9500,HOUND WITH BASKET             ,160
9505,"22""SITTING SPITING TURTLE-PLMB",163
9510,"18""STNDING SPITING TURTLE-PLMB",163
9515,LOVE & DEVOTION - RABBITS     ,55
9520,CURLING CARP - PLUMBED        ,163
9521,SEAL - PLUMBED                ,203
9522,HIPPOPOTAMUS - PLUMBED        ,203
9524,ALLIGATOR - PLUMBED           ,203
9540,F - BIRDS ON ROCK             ,130
9560,F - WELCOME PINEAPPLE         ,130
9570,F - BIRD WITH ROSES           ,130
9575,F - BIRD FAMILY               ,130
9595,F - BIRD ON BIRCH STUMP       ,130
9615,F - LOVEBIRDS                 ,130
9620,F - PARADISE                  ,130
9625,F - TRANQUILLITY              ,130
9630,F - ENCHANTMENT               ,130
9635,F - PROUDHEART                ,130
9665,F - NATURA                    ,130
9670,F - ROUNDSTONE                ,130
9680,"14"" ORNAMENTAL FISH-PLMD-P109 ",85
9681,WATER GARDEN LOG - PLUMBED    ,135
9682,THREE TIER FISH FTN TOP-PG108 ,293
9683,"6"" SWIMMING FISH              ",60
9684,"6"" FISH WITH TAIL UP          ",60
9685,KOI - PLUMBED                 ,88
9686,"6"" POND FROG IN GRASS         ",45
9687,"5"" POND FROG ON ROCK          ",45
9688,THREE TIER FROG FTN TOP-PG137 ,293
9689,GARDEN FROGS - PLUMBED        ,143
9690,SITTING FROG - PLUMBED        ,60
9695,HANDSTAND FROG - PLUMBED      ,70
9703,"34"" VICTORIAN FERN LEAF BIRD B",178
9704,LARGE FLORENTINE BIRD BATH    ,313
9707,"26"" CLASSIC SCALLOP SHELL BB  ",168
9708,"26"" NAPA BIRD BATH            ",168
9709,"25"" TULIP GARDEN BIRD BATH    ",168
9710,"12"" CLASSIC ONE PC BIRD BATH  ",128
9711,ONE PIECE VINEYARD BIRD BATH  ,148
9712,"24"" QUARRY STONE BIRD BATH    ",168
9713,SAND CASTLE BIRD BATH         ,158
9714,ONE PIECE BATTER UP BIRD BATH ,223
9715,ONE PIECE FLORAL BIRD BATH    ,148
9716,ONE PIECE FROG BIRD BATH      ,213
9717,"32"" SQUARE GARDEN BIRD BATH   ",280
9718,CATTAIL BIRD BATH             ,168
9719,STONE MAN BIRD BATH           ,135
9721,ONE PIECE BASKETBALL BIRD BATH,223
9722,ONE PIECE FOOTBALL BIRD BATH  ,248
9723,ALL BIRDS WELCOME BIRD BATH   ,165
9724,"24"" COTTAGE BIRD BATH         ",165
9725,"24""ONE PIECE EMBOSSED BIRDBATH",165
9726,"24"" TUSCAN SUN BIRD BATH      ",165
9727,"24"" LOVEBIRDS BIRD BATH       ",165
9728,ONE PIECE RIBBON BIRD BATH    ,205
9729,"24"" SAILBOAT BIRD BATH        ",165
9730,ONE PCE DISTRESSED FLUTEDBBATH,168
9731,ONE PIECE GOLF CLUB BIRD BATH ,223
9732,"28"" VICTORIAN FERN LEAF B BATH",178
9734,CHELSEA SQUARE BIRD BATH      ,188
9735,ONE PIECE SPIRAL BIRD BATH    ,168
9736,CHELSEA HEXAGON BIRD BATH     ,188
9737,CHELSEA ROUND BIRD BATH       ,188
9738,CHELSEA FLUTED BIRD BATH      ,188
9739,"28"" RENAISSANCE BIRD BATH     ",168
9740,"13""ONE PIECE EMBOSSED BIRDBATH",128
9741,ONE PIECE OLD SAP BIRD BATH   ,143
9742,JUBILEE BIRD BATH             ,193
9743,ONE PIECE BUTTERFLY BIRD BATH ,168
9750,ONE PCE FROGS AND LILIES BBATH,143
9760,"26"" FANCY SUNFLOWER BIRD BATH ",188
9787,PETITE PLAIN SEAT             ,158
10206,HOSE CLAMP SIZE 06 (PK OF 10) ,13
10209,HOSE CLAMP SIZE 12 (PK OF 10) ,23
21347,TGRID CLIP CONNECTOR - EACH ,5
40075,MAG DRIVE 75GPH PUMP          ,25
40130,MAG DRIVE 130GPH PUMP (R130)  ,33
40160,MAG DRIVE 160GPH PUMP         ,43
40225,MAG DRIVE 225GPH PUMP         ,60
40290,"MAG DRIVE ""KING"" 290GPH PUMP  ",73
40400,MAG DRIVE 400GPH POND PUMP    ,90
40460,MAG DRIVE 460GPH POND PUMP    ,120
43110,SUBMERSIBLE FOUNTAIN LIGHT    ,58
43703,LARGE NATIVITY SET (3 PIECE)  ,840
87385,POOL WALL (2 REQUIRED)        ,258
87445,POOL WALL EACH (REQUIRES 4)   ,258
87516,6'POOL WALL SECTION(REQUIRES4),290
87528,8'POOL WALL SECTION(6 REQUIRED,310
101018,"18"" BLESSED MOTHER            ",100
101026,"25"" BLESSED MOTHER            ",190
101033,"33"" BLESSED MOTHER            ",275
101036,"36"" BLESSED MOTHER            ",363
101060,"65"" BLESSED MOTHER            ",1505
101518,"17"" ST. FRANCIS               ",100
101526,"24"" ST. FRANCIS               ",190
101533,"32"" ST. FRANCIS               ",363
101544,"44"" ST. FRANCIS               ",438
102018,"16"" ST. ANTHONY               ",100
102026,"26"" ST. ANTHONY               ",190
102036,"31"" ST. ANTHONY               ",363
102529,"29"" ST. FRANCIS WITH BIRDS    ",243
103529,"29"" ST. FRANCIS WITH SHELL    ",243
106018,"16"" ST. JOSEPH                ",100
106024,"24"" ST JOSEPH THE CARPENTER   ",190
106026,"26"" ST. JOSEPH                ",190
106036,"34"" ST. JOSEPH                ",363
106060,"55"" ST. JOSEPH                ",1100
106526,"26"" SACRED HEART OF MARY      ",190
107018,"16"" ST. ANNE                  ",100
107518,"19"" ST. MICHAEL               ",100
107526,"25"" ST. MICHAEL               ",190
108018,"17"" SACRED HEART              ",100
108026,"25"" SACRED HEART              ",190
108036,"33"" SACRED HEART              ",363
108060,"64"" SACRED HEART              ",1505
108518,"16"" ST. THERESA               ",100
108526,"25"" ST. THERESA               ",190
109018,"17"" ST. JUDE                  ",100
109026,"26"" ST. JUDE                  ",190
109036,"33"" ST. JUDE                  ",343
109518,"17"" OUR LADY OF LOURDES       ",100
109526,"26"" OUR LADY OF LOURDES       ",190
109560,"60"" OUR LADY OF LOURDES       ",1505
111526,"25"" INFANT OF PRAGUE          ",190
114526,"26"" OUR LADY OF PERPETUAL HELP",190
115518,"18"" ST. BARBARA               ",118
115526,"25"" ST. BARBARA               ",223
116018,"18"" OUR LADY OF FATIMA        ",100
116026,"24"" OUR LADY OF FATIMA        ",190
116036,"34"" OUR LADY OF FATIMA        ",343
116518,"18"" ST. LAZARUS               ",118
116526,"26"" ST. LAZARUS               ",223
117026,"24"" ST. ANNE                  ",190
117518,"19"" OUR LADY OF MT CARMEL     ",100
117526,"26"" LADY OF MOUNT CARMEL      ",190
123515,"15"" ST. FIACRE                ",100
123529,"29"" ST. FIACRE                ",253
124026,"26"" ST. RITA                  ",190
125026,"25"" SACRED HEART WITH OPEN ARM",190
128526,"25"" ST. PADRE PIO             ",190
128530,"30"" ST. PADRE PIO             ",265
130018,"18"" OUR LADY OF GUADALUPE     ",100
130029,"29"" OUR LADY OF GUADALUPE     ",275
137014,"14"" PIETA                     ",103
137518,ST. FRANCIS BORGIA            ,100
137526,"26"" ST. FRANCIS WITH BIRDS    ",190
138518,"17"" OUR LADY OF CHARITY       ",100
138526,OUR LADY OF CHARITY EL COBRE  ,245
140026,"24"" ST. LAZARUS               ",223
346326,"26"" SM JUG SHELL              ",270
346420,"20"" TOP SHELL - CANDIA SQUARE ",253
346433,"33"" BASE SHELL - CANDIA SQUARE",553
347238,"38"" ONE PIECE POOL SURROUND   ",260
347332,"32"" ONE PIECE POOL SURROUND   ",213
372213,"13"" CHANTICLEER TOP SHELL     ",328
372225,"25"" CHANTICLEER MIDDLE SHELL  ",363
372242,"42"" CHANTICLEER BOTTOM SHELL  ",845
372311,"11"" BOCA HEXAGON TOP SHELL    ",90
372323,"23"" BOCA HEXAGON BOTTOM SHELL ",135
372411,"11"" BOCA ROUND TOP SHELL      ",90
372423,"23"" BOCA ROUND BOTTOM SHELL   ",135
373115,"15"" WINDLEY KEY TOP SHELL     ",380
373128,"28"" WINDLEY KEY MIDDLE SHELL  ",533
373148,"48"" WINDLEY KEY BOTTOM SHELL  ",1000
373237,"37"" HEXAGON SHELL             ",930
373733,"33"" BISCAYNE SHELL            ",245
375628,"28""SHELL- 3 CHARLOTTE FOUNTAIN",533
375648,"48"" SHELL - CHARLOTTE FOUNTAIN",1000
375672,"72"" SHELL - CHARLOTTE FOUNTAIN",3073
376128,"11"" LOG TOP                   ",233
376135,LOG FOUNTAIN BASE             ,350
376219,TOP SHELL CANYON FALLS FTN    ,240
376221,CANYON FALLS BOTTOM SHELL     ,240
376317,ONE PIECE GRACEFUL DISH BASE  ,445
376421,TRANQUIL CURVED COLUMN BASE   ,240
376715,"15"" CALABRIA TOP SHELL        ",380
376729,"29"" CALABRIA MIDDLE SHELL     ",533
376748,"48"" CALABRIA BOTTOM SHELL     ",1000
376910,OVAL JUBILEE TOP SHELL        ,163
376921,"21"" OVAL JUBILEE BOTTOM SHELL ",185
377472,6' HEX POOL                   ,4265
377612,OPAL OCTAGONAL TOP SHELL      ,108
377624,OPAL OCTAGONAL BOTTOM SHELL   ,185
377724,"24"" GRANDESSA TOP SHELL       ",463
377762,"62"" GRANDESSA SHELL           ",1480
377844,"44"" BOCA HEX SHELL            ",933
378044,"44"" BOCA ROUND SHELL          ",933
378214,"14"" CHARLOTTE TOP SHELL       ",265
378228,"28"" 2TR CHARLOTTE BOTTOM SHELL",575
379125,BASE - CANDIA FLUTED          ,418
379222,"22"" TAOS POOL                 ",315
381453,PUTTY TAPE (10' FEET)         ,20
381636,"12"" BLACK BUTYL TAPE          ",3
386825,ARIA SHELL                    ,328
437036,LARGE NATIVITY SET (18 PIECE) ,4073
437518,SMALL NATIVITY SET (3 PIECE)  ,400
469018,SMALL NATIVITY SET (18 PIECE) ,2230
479936,"32"" BALUSTER RAIL             ",935
480136,"36"" BALUSTER END COLUMN       ",420
480236,"36"" BALUSTER CONNECTOR        ",420
480336,"36"" BALUSTER CORNER COLUMN    ",420
1697039,BLENDING GLAZE - 5 GALLON PAIL,390
02RS7          ,RUBBER STOPPER (PKOF10)SIZE 7 ,43
1 EA-42        ,PUMP 170 NONSUBMERGEABLE      ,95
12016WH        ,GRID CLIP CONNECTOR (WHITE)EA ,3
1C02754        ,RUBBER STOPPER 2-HOLE #7 EACH ,8
1FORK          ,TRIDENT FOR NEPTUNE           ,93
1GAL           ,PAINT - 1 GALLON              ,88
1PT            ,PAINT - 1 PINT                ,20
1QT            ,1 QUART OF PAINT              ,38
1REST          ,RESTRICTOR CLAMP-PLASTIC PK10 ,38
1T03           ,1T03 DIVIDER                  ,15
1T05           ,1T05 DIVIDER                  ,23
1TUP           ,TOUCH UP COLOR FINISH KIT     ,15
2015A          ,"43"" STANDING DEER             ",630
2075NH         ,MEDIUM STANDING DOE           ,315
2075WH         ,MEDIUM STANDING DEER          ,335
2310B          ,SINGLE FROG SEAT - BASE       ,88
2310U          ,FROG SEAT UMBRELLA            ,45
2315B          ,DOUBLE FROG LOVE SEAT - BASE O,143
2570A          ,"29"" LARGE LANTERN GNOME       ",185
2625C          ,MEDIUM JOCKEY                 ,300
2660C          ,DONKEY CART -                 ,130
2660D          ,LARGE DONKEY                  ,173
2660ROD        ,"STEEL ROD - 17.25""            ",5
2660W          ,DONKEY CART WHEEL - EACH      ,45
2815LG         ,LARGE RABBIT                  ,63
2815SM         ,BABY RABBIT                   ,28
2820LG         ,LARGE DUCK                    ,70
2820SM         ,BABY DUCK                     ,33
2825LG         ,LARGE GOOSE                   ,70
